frequency,amb,flag,channel
1420.4,8.57e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1420.5,8.78e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1420.6,8.88e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1420.7,9.07e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1420.8,9.41e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1420.9,9.68e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1421.0,9.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1421.1,1.01e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1421.2,8.29e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1421.3,8.18e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1421.4,8.15e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1421.5,8.06e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1421.6,8.05e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1421.7,8.01e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1421.8,7.96e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1421.9,7.91e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.0,7.85e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.1,7.78e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.2,7.65e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.3,7.58e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.4,7.53e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.5,7.51e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.6,7.49e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.7,7.48e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.8,7.46e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1422.9,7.37e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.0,7.29e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.1,7.21e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.2,7.21e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.3,7.18e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.4,7.09e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.5,6.99e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.6,6.93e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.7,6.96e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.8,6.93e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1423.9,7e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1424.0,7.04e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1424.1,7.1e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1424.2,7.08e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1424.3,7.02e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1424.4,6.98e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1424.5,6.94e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1424.6,6.86e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1424.7,6.78e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1424.8,9.28e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1424.9,9.13e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.0,9.04e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.1,8.9e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.2,8.82e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.3,8.59e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.4,8.36e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.5,8.14e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.6,7.98e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.7,7.83e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.8,7.63e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1425.9,7.45e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.0,7.29e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.1,7.18e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.2,7.01e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.3,6.83e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.4,6.71e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.5,6.7e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.6,6.71e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.7,6.61e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.8,6.53e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1426.9,6.53e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.0,6.48e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.1,6.52e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.2,6.49e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.3,6.45e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.4,6.5e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.5,6.5e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.6,6.49e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.7,6.52e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.8,6.47e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1427.9,6.41e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1428.0,6.4e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1428.1,6.41e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1428.2,6.35e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1428.3,6.26e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1428.4,9.88e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1428.5,9.68e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1428.6,9.61e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1428.7,9.47e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1428.8,9.41e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1428.9,9.44e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.0,9.48e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.1,9.54e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.2,9.55e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.3,9.61e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.4,9.64e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.5,9.61e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.6,9.59e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.7,9.6e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.8,9.58e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1429.9,9.6e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1430.0,9.66e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1430.1,9.7e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1430.2,9.82e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1430.3,9.95e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1430.4,1.01e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1430.5,5.73e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1430.6,5.8e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1430.7,5.87e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1430.8,5.89e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1430.9,5.9e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1431.0,5.97e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1431.1,6.03e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1431.2,6.12e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1431.3,6.2e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1431.4,6.26e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1431.5,6.35e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1431.6,6.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1431.7,6.51e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1431.8,6.68e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1431.9,6.82e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1432.0,1.01e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1432.1,9.99e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1432.2,9.86e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1432.3,9.76e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1432.4,9.66e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1432.5,9.63e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1432.6,9.54e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1432.7,9.51e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1432.8,9.54e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1432.9,9.47e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.0,9.41e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.1,9.41e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.2,9.44e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.3,9.41e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.4,9.36e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.5,9.44e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.6,9.45e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.7,9.47e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.8,9.51e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1433.9,9.49e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.0,9.51e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.1,9.59e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.2,9.7e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.3,9.7e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.4,9.75e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.5,9.87e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.6,9.97e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.7,9.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.8,9.92e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1434.9,9.88e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.0,9.8e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.1,9.71e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.2,9.57e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.3,9.45e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.4,9.26e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.5,9.02e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.6,8.82e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.7,8.69e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.8,8.52e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1435.9,8.25e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1436.0,7.99e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1436.1,7.82e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1436.2,7.62e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1436.3,7.43e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1436.4,9.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1436.5,9.63e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1436.6,9.4e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1436.7,9.17e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1436.8,8.97e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1436.9,8.74e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1437.0,8.49e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1437.1,8.35e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1437.2,8.55e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1437.3,9e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1437.4,8.16e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1437.5,8.13e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1437.6,8.11e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1437.7,8.07e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1437.8,8.1e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1437.9,8.16e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1438.0,8.21e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1442.0,8.19e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1442.1,8.34e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1442.2,8.5e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1442.3,8.57e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1442.4,8.7e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1442.5,8.86e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1442.6,8.97e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1442.7,8.55e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1442.8,8.79e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1442.9,9.15e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.0,9.37e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.1,9.53e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.2,9.7e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.3,9.87e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.4,9.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.5,9.9e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.6,9.97e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.7,9.96e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.8,9.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1443.9,9.86e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.0,9.84e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.1,9.84e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.2,9.81e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.3,9.8e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.4,9.75e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.5,9.73e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.6,9.67e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.7,9.72e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.8,9.87e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1444.9,1e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1445.0,1e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1445.1,7.2e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1445.2,7.25e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1445.3,7.18e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1445.4,7.21e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1445.5,7.17e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1445.6,7.1e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1445.7,7.09e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1445.8,7.09e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1445.9,7.14e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.0,7.14e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.1,7.17e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.2,7.17e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.3,7.28e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.4,7.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.5,7.34e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.6,7.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.7,7.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.8,7.43e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1446.9,7.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1447.0,7.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1447.1,7.45e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1447.2,7.54e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1447.3,7.73e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1447.4,7.99e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1447.5,8.2e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1447.6,8.42e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1447.7,8.62e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1447.8,8.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1447.9,9.25e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1448.0,9.55e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1448.1,9.83e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1448.2,1.01e-20,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1448.3,1.02e-20,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1448.4,1.05e-20,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1448.5,9.04e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1448.6,9.14e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1448.7,9.26e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1448.8,9.39e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1448.9,9.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1449.0,9.49e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1449.1,1.04e-20,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1449.2,1.02e-20,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1449.3,1.02e-20,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1449.4,1.01e-20,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1449.5,9.96e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1449.6,9.97e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1449.7,1e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1449.8,9.98e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1449.9,9.91e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1450.0,9.86e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1562.0,4.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
1562.1,4.79e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_Z
1562.2,9.95e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1562.3,9.72e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1562.4,9.55e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1562.5,9.39e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1562.6,9.09e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1562.7,9e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1562.8,8.94e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1562.9,1.06e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.0,1.06e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.1,1.04e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.2,1.04e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.3,1.03e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.4,1.03e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.5,1.03e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.6,1.02e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.7,1.02e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.8,1.02e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1563.9,1.03e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1564.0,1.05e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1564.1,1.05e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1564.2,7.5e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1564.3,7.42e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1564.4,7.32e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1564.5,7.27e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1564.6,7.23e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1564.7,7.15e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1564.8,7.11e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1564.9,7.07e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1565.0,7.01e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1565.1,7.02e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1565.2,6.97e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1565.3,6.95e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1565.4,7.18e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1565.5,7.3e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
